	Sentence	Argument
136	 Αυτά τα δημόσια οχήματα χρησιμοποιούνται για την εξυπηρέτηση μεγάλου αριθμού ατόμων στην κοινωνία , επομένως βοηθούν στην ανακούφιση της κυκλοφοριακής συμφόρησης και στη μείωση της ποσότητας άνθρακα που απελευθερώνεται στον αέρα .	1
137	 Και τα δύο αυτά πράγματα είναι σημαντικά .	1
138	 Πρώτα απ & # 39 ; όλα , η μείωση των εκπομπών άνθρακα είναι πολύ σημαντική για την προστασία της ατμόσφαιρας .	1
139	 Το γεγονός είναι ότι όσο περισσότερα αυτοκίνητα και μοτοσικλέτες βρίσκονται στους δρόμους , τόσο πιο σοβαρά καταστρέφεται το στρώμα του όζοντος .	1
140	 Εάν οι κυβερνήσεις χρησιμοποιούν περισσότερα χρήματα για να βελτιώσουν τους δρόμους , υπάρχει μεγάλη πιθανότητα περισσότεροι άνθρωποι να οδηγούν τα ιδιωτικά τους αυτοκίνητα .	1
141	 Αυτό είναι βέβαιο ότι οδηγεί σε περισσότερο άνθρακα που εκπέμπεται στην ατμόσφαιρα , ο οποίος μπορεί να προκαλέσει καρκίνο του δέρματος και να καταστρέψει το φυσικό περιβάλλον .	1
142	 Ενώ , εάν υπάρχουν περισσότερα καλά λεωφορεία , τρένα ή μετρό , οι άνθρωποι τείνουν να χρησιμοποιούν λιγότερα ιδιωτικά οχήματα , γεγονός που μειώνει την ποσότητα άνθρακα που απελευθερώνεται .	1
143	 Προφανώς , η πολιτική που συγκεντρώνει τα χρήματα στην ανάπτυξη των μέσων μαζικής μεταφοράς έχει θετικό αντίκτυπο στη γη .	1
144	 Επιπλέον , η πολιτική θα διαδραματίσει καίριο ρόλο στην ανακούφιση της κυκλοφοριακής συμφόρησης .	0
145	 Είναι ξεκάθαρο ότι η κυκλοφοριακή συμφόρηση είναι ένα σοβαρό πρόβλημα σε πολλές μεγάλες πόλεις .	0
146	 Ο κύριος λόγος για αυτό το ζήτημα είναι ότι υπάρχει μεγάλος αριθμός οχημάτων που ρέουν στους δρόμους .	1
147	 Για να αντιμετωπίσουν το πρόβλημα , οι κυβερνήσεις πρέπει να στρέψουν την προσοχή των ανθρώπων στα δημόσια οχήματα για να μειώσουν τα αυτοκίνητα και τις μοτοσικλέτες .	1
148	 Υπάρχει η πιθανότητα ότι η βελτίωση των δρόμων και των αυτοκινητοδρόμων δεν φαίνεται να φτάνει στην κύρια αιτία της κυκλοφοριακής συμφόρησης .	0
149	 Συμπερασματικά , παραδέχομαι ότι οι υψηλής ποιότητας δρόμοι και αυτοκινητόδρομοι διευκολύνουν την μετακίνηση .	1
150	 Ωστόσο , τα δημόσια μέσα μεταφοράς έχουν ακόμη πιο σημαντικά πλεονεκτήματα .	0
151	 Όχι μόνο διευκολύνουν την κυκλοφοριακή συμφόρηση αλλά και προστατεύουν την ατμόσφαιρα .	0
152	 Αυτός είναι ο λόγος για τον οποίο πολλές κυβερνήσεις σε όλο τον κόσμο επενδύουν περισσότερα χρήματα για την ανάπτυξη εγκαταστάσεων δημόσιας μεταφοράς . Φυσική άσκηση Αν και ορισμένοι πιστεύουν ότι το μεγαλύτερο μέρος του σχολικού προγράμματος πρέπει να αφιερώνεται εξ ολοκλήρου στους ακαδημαϊκούς , πιστεύω πραγματικά ότι το μέρος της φυσικής αγωγής δεν πρέπει να υπερβαίνει .	1
153	 Οι σωματικές ασκήσεις συμβάλλουν στη δημιουργία ενός υγιούς έθνους , βοηθούν στη μάθηση μέσω της άμεσης παρατήρησης και τέλος βοηθούν στην οικονομική ανάπτυξη μιας χώρας .	1
154	 Πρώτα απ & # 39 ; όλα , η αρχαία λατινική παροιμία λέει : & quot ; Anima sana in corpore sano & quot ; , που σημαίνει ότι το υγιές σώμα είναι η βάση για μια υγιή ψυχή .	1
155	 Υπάρχει άμεση σχέση μεταξύ της υγείας των ανθρώπων και της συχνότητας των σωματικών ασκήσεων .	1
156	 Όσο περισσότερο εξασκούμαστε , τόσο καλύτερα αισθανόμαστε .	1
157	 Επιπλέον , υπάρχει ένα γεγονός ότι μπορεί κανείς να βελτιώσει τις συνθήκες υγείας με την καθημερινή σωματική δραστηριότητα : σταδιακά , βαθμιαία αλλάζουμε τη φυσική κατάσταση σε καλύτερη .	1
158	 Έτσι , εάν ολόκληρο το έθνος , από τις σχολικές ηλικίες τους αρχίσει να πηγαίνει για σπορ και προσπαθεί να το κάνει καθημερινά , τελικά μπορεί να βοηθήσει στην οικοδόμηση ενός υγιούς έθνους .	1
